monthly_charges,contract_status,contract_duration,num_services,plan_type_One year,plan_type_Two year,paperless_billing_Yes,payment_method_Credit card (automatic),payment_method_Electronic check,payment_method_Mailed check,online_security_Yes,online_backup_Yes,device_protection_Yes,tech_support_Yes,streaming_tv_Yes,streaming_movies_Yes,senior_citizen_1,partner_Yes,dependents_Yes,internet_service_DSL,internet_service_Fiber optic,multiple_lines_No,multiple_lines_Yes
-1.505976692069473,True,-1.1143243111417391,1.6032525313214008,False,False,False,False,False,True,True,False,True,True,True,True,False,True,True,False,True,True,False
0.7789941831589463,True,0.6768967205897641,0.5207381436215996,False,False,True,False,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False
1.2093996062019723,True,1.2066379667179759,1.6032525313214008,False,True,True,False,False,False,True,False,True,True,True,True,False,True,True,False,True,True,False
-0.26461433294537917,True,0.9230391177806503,0.5207381436215996,False,True,False,False,False,True,True,True,False,True,False,False,False,True,False,True,False,False,True
1.1512367111961581,True,1.5745138320847896,2.1445097251713015,False,True,True,False,True,False,True,True,True,True,True,True,True,True,False,True,False,False,True
-1.4843733310673135,True,1.6119702838312286,-0.02051905022830094,False,True,True,True,False,False,False,True,True,False,False,False,False,True,True,False,True,False,True
-0.1349941669324214,True,0.14581774404203687,1.0619953374715,True,False,False,True,False,False,True,True,False,True,False,True,False,True,True,True,False,False,True
-1.4561227820644893,True,-0.3009842160762022,-0.02051905022830094,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True
1.6647319842474897,True,1.6119702838312286,0.5207381436215996,False,True,True,False,False,False,False,True,False,False,True,True,True,True,False,False,True,False,True
-1.5126238800701375,True,0.14581774404203687,1.6032525313214008,True,False,True,False,False,False,True,True,True,True,False,True,False,False,False,True,False,True,False
-0.0651986929254444,True,-1.277527422322653,-0.5617762440782015,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False
1.3539759452164248,True,1.6119702838312286,-0.5617762440782015,False,True,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True
-1.4926823160681442,True,1.086242228961564,1.0619953374715,False,True,False,False,False,True,True,True,False,True,False,True,False,True,True,True,False,False,True
0.8222009051632655,False,-1.0327227555512823,0.5207381436215996,False,False,True,False,True,False,False,True,False,False,True,True,True,True,False,False,True,True,False
0.31036742911209936,True,-1.277527422322653,0.5207381436215996,True,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False
1.42044782522307,True,-0.09631146189030228,-0.5617762440782015,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,True,False,True
-1.502653098069141,True,1.2882395223084326,-0.02051905022830094,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False
0.1342169470944904,True,1.2467698793034463,-0.5617762440782015,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
0.6543594081464871,True,1.6119702838312286,-0.02051905022830094,False,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False,True,False,True
0.3402797751150897,False,-0.9912531125462961,1.0619953374715,False,False,False,False,True,False,True,True,True,False,False,True,False,True,False,True,False,False,True
0.6560212051466532,True,1.2066379667179759,1.0619953374715,False,True,False,False,False,False,False,True,True,False,True,True,False,False,False,False,True,False,True
1.5434208032353631,True,1.4113107209038758,-0.02051905022830094,False,True,True,False,False,False,True,False,True,False,False,False,False,True,True,False,True,True,False
-0.6651074099854147,False,-1.072854668136753,1.0619953374715,False,False,False,False,True,False,False,True,True,False,True,True,False,False,False,False,True,True,False
0.5264010391336954,True,1.5330441890798032,-1.103033437928102,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True
0.5297246331340278,True,-0.5029815094230707,1.6032525313214008,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,True,False,True,False
0.36022133911708304,True,-1.1143243111417391,0.5207381436215996,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False,False,True
-0.23802558094272108,True,-0.34245385908118847,-0.5617762440782015,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,True,False,False,True
-0.6883725679877406,False,-0.8721951052094,-0.02051905022830094,False,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True
1.5234792392333694,True,1.6119702838312286,-1.103033437928102,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
-0.21808401694072754,True,1.3698410778988896,2.1445097251713015,False,True,True,True,False,False,True,True,True,True,True,True,False,True,True,True,False,True,False
0.5396954151350245,True,0.5150313398283661,0.5207381436215996,False,True,True,False,False,True,False,False,True,True,False,True,False,True,True,False,True,True,False
-1.4976677070686424,True,1.4929122764943326,1.6032525313214008,False,True,False,False,False,False,True,True,True,False,True,True,False,True,True,False,True,False,True
0.6925807391503077,False,-0.7089919940284863,-0.5617762440782015,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True
-0.1732154979362424,True,-0.1779130174807591,0.5207381436215996,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,True
1.6879971422498155,False,1.5303687282407719,-0.5617762440782015,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
0.358559542116917,True,0.14581774404203687,-0.5617762440782015,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False
0.7258166791536301,False,-0.6675223510235001,-0.02051905022830094,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False
0.6792863631489789,False,-0.5859207954330433,-0.5617762440782015,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False
1.0930738161903437,False,0.06421618845158003,-0.5617762440782015,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True
-0.6534748309842519,True,0.39196014123292305,-0.02051905022830094,True,False,True,True,False,False,True,False,True,False,False,False,False,True,True,True,False,True,False
0.20567421810163386,True,0.6354270775847779,-1.103033437928102,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1.4885815022298807,False,0.5939574345797917,0.5207381436215996,False,False,True,False,True,False,True,True,True,False,False,False,False,True,False,False,True,True,False
0.8238627021634315,False,0.2675512122179643,1.0619953374715,True,False,True,False,True,False,True,False,True,False,True,True,False,True,True,False,True,False,True
-1.4577845790646555,True,-0.868181913950853,0.5207381436215996,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,True,False,False,True
-1.4893587220678117,True,-1.0313850251317667,1.0619953374715,False,False,True,False,False,True,False,True,True,False,True,True,False,False,False,False,True,False,True
-1.3348116010523623,True,-1.1959258667321961,-1.103033437928102,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
0.06442147308751339,True,-0.9912531125462961,-0.02051905022830094,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,True,True,False
-1.505976692069473,False,-1.277527422322653,-0.02051905022830094,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,True,True,False
0.9983513871808745,True,-0.014709906299845438,-1.103033437928102,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,True
0.03617092408468901,True,1.1236986807080032,2.1445097251713015,True,False,True,False,False,False,True,True,True,True,True,True,False,True,True,False,True,True,False
-1.4893587220678117,True,-0.9096515569558393,-1.103033437928102,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False
-1.3331498040521963,True,1.5745138320847896,-0.5617762440782015,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True
-1.4760643460664828,False,-1.1557939541467255,1.6032525313214008,False,False,False,False,False,True,True,True,True,False,True,True,False,True,True,False,True,False,True
0.14917312009598557,False,-1.277527422322653,1.0619953374715,False,False,True,False,True,False,True,True,True,True,False,False,True,False,False,True,False,False,True
-0.44907379996381874,True,0.43342978423790934,2.1445097251713015,True,False,True,False,False,False,True,True,True,True,True,True,False,True,True,False,True,True,False
1.15456030519649,False,1.082229037703017,-0.5617762440782015,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
-0.3493659799538514,True,-0.37991031082762766,-0.5617762440782015,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True
-1.5076384890696393,True,1.6119702838312286,1.6032525313214008,False,True,False,False,False,False,True,True,True,True,False,True,False,True,False,False,True,False,True
-0.28289409994720643,True,-0.42137995383261395,-1.103033437928102,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
-1.3165318340505352,True,-1.277527422322653,1.6032525313214008,False,False,True,False,False,True,True,True,True,False,True,True,False,False,False,True,False,True,False
-1.3564149620545218,True,1.4929122764943326,-1.103033437928102,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-0.9758634490164798,True,0.7183663635947504,-1.103033437928102,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
-1.3148700370503688,False,-1.2788651527421686,-0.02051905022830094,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False
-0.6567984249845842,False,-1.2373955097371823,1.6032525313214008,False,False,True,False,False,True,True,True,True,False,True,True,False,False,False,True,False,False,True
0.35191235411625243,True,-0.7076542636089707,0.5207381436215996,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,True
-1.4744025490663168,True,-0.054841818885316015,-1.103033437928102,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
-1.4827115340671475,False,-1.277527422322653,2.1445097251713015,False,False,False,False,False,True,True,True,True,True,True,True,False,False,False,False,True,True,False
1.3373579752147637,False,1.3698410778988896,-0.5617762440782015,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True
-0.28954128794787104,True,-1.318997065327639,0.5207381436215996,False,True,False,True,False,False,False,True,False,True,True,False,False,True,True,True,False,False,True
-0.33440980695235617,False,-1.1959258667321961,-0.5617762440782015,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
-1.4876969250676457,True,-0.9912531125462961,1.6032525313214008,False,True,False,False,False,True,True,True,True,True,True,False,False,False,False,True,False,False,True
0.27546969210861083,True,1.2882395223084326,-0.02051905022830094,True,False,True,True,False,False,False,True,False,True,False,False,False,True,True,False,True,False,True
-1.4710789550659844,True,-0.1779130174807591,1.0619953374715,False,False,False,False,False,True,False,True,True,False,True,True,False,True,False,False,True,True,False
1.1961052302006432,True,1.004640673371107,1.0619953374715,True,False,True,True,False,False,True,False,True,False,True,True,False,True,False,False,True,False,True
0.7474200401557899,False,-0.749123906613957,-0.02051905022830094,False,False,True,False,True,False,False,True,False,True,False,False,False,True,True,True,False,False,True
-1.4893587220678117,True,-0.5431134220085414,0.5207381436215996,False,True,True,False,False,True,False,False,True,False,True,True,False,False,False,False,True,True,False
0.5047976781315361,False,-0.9123270177948707,0.5207381436215996,False,False,True,False,True,False,False,True,True,True,False,False,False,True,False,False,True,True,False
-0.5022513039691348,True,0.758498276180221,1.0619953374715,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,True,True,False
0.0295237360840249,True,1.4113107209038758,-0.5617762440782015,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True
-1.4727407520661506,True,-0.868181913950853,1.0619953374715,False,False,True,False,True,False,False,False,True,True,True,True,False,True,True,True,False,True,False
-0.12668518193159078,True,1.6119702838312286,0.5207381436215996,False,True,False,False,False,False,False,False,True,True,True,False,False,True,True,True,False,False,True
-1.4760643460664828,True,1.3698410778988896,-0.02051905022830094,True,False,True,False,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False
0.7839795741594444,False,-0.5859207954330433,-0.5617762440782015,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False
-1.504314895069307,True,-0.9497834695413099,-0.02051905022830094,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True
0.3469269631157543,True,-0.9497834695413099,1.0619953374715,False,False,True,True,False,False,True,True,True,False,False,True,False,False,False,True,False,True,False
1.5517297882361936,True,0.6354270775847779,-0.5617762440782015,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True
0.179085466098976,True,-0.9096515569558393,1.6032525313214008,False,False,False,False,False,True,False,True,True,True,True,True,False,False,False,False,True,True,False
0.9966895901807084,False,-0.9537966607998569,-0.02051905022830094,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False
1.0066603721817051,False,-0.7905935496189432,-0.5617762440782015,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True
0.45494376812655235,False,-1.1557939541467255,1.0619953374715,False,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,True,False
0.18074726309914202,False,-1.1544562237272098,-0.02051905022830094,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,True,True,False
0.9052907551715716,True,1.6119702838312286,-0.02051905022830094,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,True
0.6892571451499756,True,0.758498276180221,-1.103033437928102,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True
-0.788080387997708,False,1.0835667681225327,0.5207381436215996,False,False,True,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False
0.6925807391503077,False,-0.9123270177948707,1.6032525313214008,False,False,True,False,True,False,True,False,True,True,True,True,False,True,False,True,False,False,True
0.5779167461388456,True,1.1651683237129895,0.5207381436215996,False,False,True,False,True,False,True,True,True,False,False,False,True,True,False,False,True,False,True
0.6526976111463211,True,0.881569474775664,-0.5617762440782015,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
-0.12834697893175703,True,0.026759736705140823,-1.103033437928102,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
-1.479387940066815,True,-0.21938266048574537,0.5207381436215996,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False
0.47987072312904416,False,-1.2788651527421686,-0.02051905022830094,False,False,True,False,True,False,False,False,False,False,True,True,True,False,False,True,False,True,False
1.0149693571825356,True,-0.37991031082762766,2.1445097251713015,False,False,False,False,False,True,True,True,True,True,True,True,False,False,False,False,True,True,False
-1.4926823160681442,True,-1.277527422322653,-1.103033437928102,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True
0.6510358141461546,True,0.5150313398283661,0.5207381436215996,False,True,True,False,False,True,False,True,True,True,False,False,False,True,True,False,True,True,False
-1.4926823160681442,True,0.26888894263748,-1.103033437928102,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,True
0.17410007509847744,False,-1.1143243111417391,0.5207381436215996,True,False,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False
0.5829021371393436,True,1.6119702838312286,-0.02051905022830094,False,True,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True
0.06774506708784545,True,1.0447725859565777,1.6032525313214008,False,False,True,False,False,False,True,True,True,False,True,True,False,True,True,False,True,False,True
-0.6700928009859131,True,1.5330441890798032,2.1445097251713015,False,True,True,False,False,False,True,True,True,True,True,True,False,False,False,False,True,False,True
1.1196625681930017,True,1.1651683237129895,-0.5617762440782015,True,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,True,False
0.19736523310080326,True,-1.2360577793176666,1.6032525313214008,False,False,False,False,False,True,False,True,True,True,True,True,False,False,False,False,True,True,False
-1.3231790220511994,True,0.5551632524138367,0.5207381436215996,True,False,False,False,False,True,False,False,True,True,False,True,False,True,True,False,True,False,True
-0.4922805219681379,False,-1.277527422322653,-0.02051905022830094,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
0.14917312009598557,False,-0.42137995383261395,-0.5617762440782015,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False
1.2542681252064576,True,0.6354270775847779,1.0619953374715,False,True,True,True,False,False,True,True,True,True,False,False,False,False,False,False,True,False,True
0.7241548821534641,True,1.2882395223084326,1.0619953374715,False,True,False,True,False,False,True,True,False,False,True,True,False,False,False,True,False,True,False
-1.3447823830533592,True,1.6119702838312286,-0.02051905022830094,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,True,False,True,False
-0.2130986259402292,True,-0.8307254622044138,1.0619953374715,False,False,True,True,False,False,False,False,True,True,True,True,False,True,True,True,False,True,False
0.9800716201790471,False,0.06287845803206434,-0.02051905022830094,False,False,True,False,True,False,False,True,False,True,False,False,True,True,False,False,True,True,False
0.13255515009432434,True,1.6119702838312286,-0.5617762440782015,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,True,False,True,False
0.6992279271509723,True,-0.13778110489528853,-0.02051905022830094,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False
-1.4843733310673135,True,0.026759736705140823,-1.103033437928102,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True
-1.4760643460664828,True,-1.277527422322653,1.0619953374715,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,True,False,True,False
1.5301264272340338,True,1.2066379667179759,1.6032525313214008,True,False,True,False,True,False,True,True,True,False,True,True,False,True,True,False,True,True,False
0.27380789510844483,False,0.3504904982279368,2.1445097251713015,True,False,True,False,True,False,True,True,True,True,True,True,False,True,False,False,True,True,False
1.1728400721983174,False,1.2882395223084326,-0.02051905022830094,True,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
0.6011819041411709,True,-1.1544562237272098,0.5207381436215996,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False
0.6510358141461546,True,-0.34245385908118847,1.6032525313214008,False,False,True,False,True,False,True,True,True,False,True,True,False,False,False,False,True,False,True
-1.502653098069141,True,-0.7477861761944413,-0.02051905022830094,True,False,False,False,False,True,False,False,False,False,True,True,False,True,True,False,True,False,True
-1.4893587220678117,True,-1.1959258667321961,-0.5617762440782015,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,True,False
1.1645310871974868,False,-1.1544562237272098,-0.5617762440782015,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False
-0.9891578250178088,False,-0.5845830650135276,1.6032525313214008,False,False,True,False,True,False,True,False,True,True,True,True,False,False,True,False,True,True,False
0.04946530008601819,True,-0.9912531125462961,-0.5617762440782015,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False
-1.3780183230566818,True,0.10836129229559766,0.5207381436215996,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False
0.3735157151184122,False,-1.277527422322653,1.0619953374715,False,False,False,False,True,False,False,True,True,False,True,True,False,False,False,False,True,True,False
-1.3115464430500368,True,1.3698410778988896,-0.02051905022830094,False,True,True,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True
-0.6717545979860794,True,-0.9912531125462961,-1.103033437928102,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False
1.3074456292117733,True,1.5745138320847896,2.1445097251713015,True,False,True,True,False,False,True,True,True,True,True,True,False,True,False,True,False,False,True
0.9235705221733989,True,0.43342978423790934,0.5207381436215996,False,False,True,False,False,False,False,True,True,True,False,False,False,True,True,False,True,True,False
0.966777244177718,False,-1.2373955097371823,1.0619953374715,False,False,True,False,True,False,True,False,True,False,True,True,True,False,False,False,True,True,False
1.219370388202969,True,-0.13778110489528853,-0.5617762440782015,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True
0.6493740171459885,False,-0.7076542636089707,-0.5617762440782015,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True
0.9900424021800438,True,1.328371434893903,0.5207381436215996,False,True,False,True,False,False,True,True,True,False,False,False,False,True,True,True,False,False,True
1.0216165451832002,True,0.10836129229559766,0.5207381436215996,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,True,False,True,False
1.1811490571991479,True,1.2882395223084326,2.1445097251713015,True,False,True,True,False,False,True,True,True,True,True,True,False,False,False,True,False,True,False
-0.3078210549496983,True,1.0447725859565777,-0.02051905022830094,False,True,True,True,False,False,False,False,True,False,False,True,False,True,True,False,True,True,False
-0.49560411596847015,True,-0.5845830650135276,0.5207381436215996,False,False,True,True,False,False,False,False,False,True,True,True,True,False,False,True,False,True,False
0.8238627021634315,True,1.4113107209038758,0.5207381436215996,False,False,True,False,False,False,True,False,False,False,True,True,False,True,True,False,True,False,True
-1.51594747407047,True,1.2467698793034463,-1.103033437928102,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,True
1.1645310871974868,True,1.1236986807080032,-1.103033437928102,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False
0.6526976111463211,False,-0.9511211999608256,0.5207381436215996,False,False,True,True,False,False,True,True,True,False,False,False,True,False,False,True,False,False,True
1.6049072922415093,True,1.5330441890798032,1.6032525313214008,False,True,True,True,False,False,True,True,True,True,False,True,False,True,True,True,False,True,False
1.2077378092018058,False,-0.7076542636089707,0.5207381436215996,False,False,True,False,True,False,True,True,True,False,False,False,False,True,False,True,False,False,True
-1.4893587220678117,True,0.6354270775847779,-0.5617762440782015,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,True,False
0.31202922611226586,True,-0.8307254622044138,-0.5617762440782015,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,True,False
0.9052907551715716,True,1.5745138320847896,-0.5617762440782015,True,False,True,False,True,False,False,False,False,False,False,True,True,True,False,False,True,True,False
0.3020584441112687,True,0.4735616968233799,1.0619953374715,False,False,False,False,True,False,True,True,True,True,False,False,True,False,False,False,True,False,True
-0.4756625519664766,False,-1.2788651527421686,-0.5617762440782015,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False
-1.3397969920528607,True,0.5150313398283661,0.5207381436215996,False,True,False,False,False,True,False,False,True,False,True,True,False,True,True,False,True,True,False
-1.328164413051698,True,-0.37991031082762766,1.0619953374715,True,False,False,True,False,False,False,False,True,True,True,True,False,False,False,True,False,True,False
0.0029349840813665527,True,0.43342978423790934,0.5207381436215996,True,False,True,False,False,False,False,True,False,False,True,True,False,True,False,False,True,True,False
-1.462769970065154,True,0.10836129229559766,-1.103033437928102,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
0.13920233809498894,True,-0.9497834695413099,1.0619953374715,False,False,True,False,False,True,False,True,True,True,True,False,False,True,False,True,False,True,False
1.1695164781979852,False,-0.8307254622044138,-1.103033437928102,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
1.4835961112293827,True,1.328371434893903,-0.5617762440782015,False,False,True,True,False,False,False,False,False,False,False,True,True,True,False,False,True,True,False
0.8853491911695783,False,-1.2373955097371823,-0.5617762440782015,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False
-0.5238546649712943,True,-0.21938266048574537,-0.5617762440782015,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False
-0.4823097399671412,True,0.3103585856424662,-0.5617762440782015,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False
0.358559542116917,False,-1.1143243111417391,-0.02051905022830094,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True
-1.491020519067978,True,-0.9912531125462961,0.5207381436215996,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,False,True
1.0980592071908417,True,1.0447725859565777,-1.103033437928102,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True
1.1811490571991479,True,0.7999679191852073,0.5207381436215996,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,True,False,False,True
-0.29785027294870164,True,-1.1959258667321961,-0.02051905022830094,False,False,True,False,False,True,False,False,False,False,True,True,False,True,False,True,False,False,True
1.541759006235197,True,0.3504904982279368,-0.5617762440782015,False,True,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True
1.1229861621933337,True,-0.5029815094230707,-1.103033437928102,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
-0.4889569279678058,True,-1.277527422322653,-1.103033437928102,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False
0.53304822713436,False,-1.1557939541467255,0.5207381436215996,False,False,False,True,False,False,False,False,False,True,True,True,False,False,True,False,True,True,False
-1.4594463760648215,True,-0.37991031082762766,-0.02051905022830094,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,True,False
-1.504314895069307,True,-1.072854668136753,1.6032525313214008,False,False,False,False,False,False,True,False,True,True,True,True,True,False,False,False,True,True,False
-1.5093002860698053,True,-0.9912531125462961,1.0619953374715,False,False,True,False,False,True,True,False,True,False,True,True,False,True,True,True,False,True,False
0.1574821050968162,True,-0.5845830650135276,1.0619953374715,False,False,False,False,False,True,True,True,True,False,True,False,False,False,False,True,False,False,True
-0.5305018529719588,True,0.7999679191852073,-0.02051905022830094,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False
0.9883806051798778,True,-0.054841818885316015,-1.103033437928102,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-1.4660935640654862,True,-0.13778110489528853,0.5207381436215996,False,False,True,False,False,True,True,True,True,False,False,False,False,True,True,True,False,False,True
1.3722557122182522,True,0.14581774404203687,-0.5617762440782015,False,True,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False
1.1711782751981514,False,-0.6675223510235001,-1.103033437928102,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False
1.4470365772257276,True,0.39196014123292305,-1.103033437928102,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True
-1.4694171580658184,False,-1.2788651527421686,0.5207381436215996,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,True
1.1595456961969886,True,1.1236986807080032,-0.02051905022830094,False,True,True,False,True,False,True,True,False,False,False,False,False,False,False,True,False,True,False
0.682609957149311,False,-1.1143243111417391,0.5207381436215996,False,False,True,False,True,False,True,False,True,True,False,False,False,False,False,True,False,False,True
1.0349109211845293,True,-0.42137995383261395,-0.5617762440782015,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True
-1.4876969250676457,True,0.14581774404203687,-0.02051905022830094,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False
0.1873944510998066,False,-1.1557939541467255,-1.103033437928102,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0.006258578081699082,True,-0.9497834695413099,1.0619953374715,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,True,False,True,False
0.32698539911376057,True,-1.277527422322653,-0.02051905022830094,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,True,False,True,False
-0.5172074769706297,True,-0.8307254622044138,0.5207381436215996,False,False,True,False,True,False,False,True,False,False,True,True,False,True,True,False,True,False,True
0.29873485011093664,True,-0.37991031082762766,1.0619953374715,True,False,True,False,False,True,True,False,False,True,True,True,False,False,False,False,True,True,False
0.9152615371725683,True,1.2066379667179759,-0.02051905022830094,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True
1.1312951471941644,False,0.18728738704702314,-1.103033437928102,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
-1.5142856770703037,True,-0.9912531125462961,-1.103033437928102,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0.7939503561604415,True,-0.054841818885316015,0.5207381436215996,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,True,False
0.32033821111309646,False,-0.7905935496189432,1.0619953374715,False,False,True,True,False,False,True,True,True,False,True,False,False,True,True,True,False,True,False
1.1296333501939984,False,-0.34245385908118847,1.6032525313214008,False,False,True,False,True,False,True,True,False,True,True,True,False,False,False,True,False,False,True
1.0365727181846955,True,0.5150313398283661,2.1445097251713015,False,False,True,False,False,False,True,True,True,True,True,True,False,True,True,False,True,True,False
